,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2675,300557,理工光科,-0.36,-1900.0,,-4.23,,-1983.11,-1748.58,,08-18
2676,002523,天桥起重,0.03,-25.0,,2.14,,4471.43,6.43,,08-18
2677,300265,通光线缆,0.07,-41.67,,2.42,,2358.87,-43.83,,08-18
2678,600702,舍得酒业,0.49,166.07,,6.04,,16584.92,166.05,,08-18
2679,600719,大连热电,0.03,-31.71,,1.57,,1149.15,-30.59,,08-18
2680,002927,泰永长征,0.22,-26.67,,4.34,,2528.91,21.4,,08-18
2681,000958,东方能源,0.11,175.0,,4.14,,11751.59,152.35,,08-18
2682,603656,泰禾光电,0.24,-22.58,,4.19,,3505.81,23.32,,08-18
2683,002347,泰尔股份,0.03,50.26,,1.14,,1291.06,50.33,,08-18
2684,000608,阳光股份,0.08,-172.73,,1.96,,5878.2,-174.56,,08-18
2685,000937,冀中能源,0.17,6.07,,3.07,,60515.89,6.07,,08-18
2686,000513,丽珠集团,0.88,-26.05,,5.79,,63335.43,25.66,,08-18
2687,601933,永辉超市,0.1,-9.09,,4.89,,93348.83,-11.54,,08-18
2688,600793,宜宾纸业,2.07,65.07,,85.54,,21778.92,65.06,,08-18
2689,600468,百利电气,0.05,9.5,,2.15,,3926.57,9.43,,08-18
2690,600847,万里股份,0.02,-327.78,,0.37,,251.2,-328.79,,08-18
2691,603897,长城科技,0.58,0.0,,7.97,,8555.92,9.38,,08-18
2692,600192,长城电工,0.03,-14.94,,0.59,,1159.54,-14.78,,08-18
2693,300501,海顺新材,0.37,-27.45,,5.76,,3725.33,7.99,,08-18
2694,000786,北新建材,0.73,90.55,,10.09,,129864.34,90.33,,08-18
2695,600713,南京医药,0.14,9.6,,3.92,,13879.78,23.52,,08-18
2696,000538,云南白药,1.57,4.67,,8.61,,163306.36,4.35,,08-18
2697,603881,数据港,0.31,10.71,,7.16,,6563.31,16.43,,08-18
2698,600933,爱柯迪,0.28,-12.5,,6.4,,23322.7,3.57,,08-18
2699,603181,皇马科技,0.41,-2.38,,6.23,,8185.97,29.96,,08-18
2700,000937,冀中能源,0.17,6.07,,3.07,,60515.89,6.07,,08-18
2701,000513,丽珠集团,0.88,-26.05,,5.79,,63335.43,25.66,,08-18
2702,601933,永辉超市,0.1,-9.09,,4.89,,93348.83,-11.54,,08-18
2703,600793,宜宾纸业,2.07,65.07,,85.54,,21778.92,65.06,,08-18
2704,600468,百利电气,0.05,9.5,,2.15,,3926.57,9.43,,08-18
2705,603881,数据港,0.31,10.71,,7.16,,6563.31,16.43,,08-18
2706,600192,长城电工,0.03,-14.94,,0.59,,1159.54,-14.78,,08-18
2707,300501,海顺新材,0.37,-27.45,,5.76,,3725.33,7.99,,08-18
2708,000786,北新建材,0.73,90.55,,10.09,,129864.34,90.33,,08-18
2709,600713,南京医药,0.14,9.6,,3.92,,13879.78,23.52,,08-18
2710,000538,云南白药,1.57,4.67,,8.61,,163306.36,4.35,,08-18
2711,002426,胜利精密,0.09,0.43,,3.64,,32364.12,0.62,,08-18
2712,600933,爱柯迪,0.28,-12.5,,6.4,,23322.7,3.57,,08-18
2713,603181,皇马科技,0.41,-2.38,,6.23,,8185.97,29.96,,08-18
2714,000766,通化金马,0.14,11.55,,3.1,,13905.36,11.53,,08-18
2715,600272,开开实业,0.09,28.57,,4.32,,2138.16,31.05,,08-18
2716,000088,盐田港,0.09,11.65,,2.7,,17138.41,11.63,,08-18
2717,600665,天地源,0.26,113.84,,7.1,,22428.65,113.82,,08-18
2718,600327,大东方,0.3,-9.48,,7.56,,21843.37,17.66,,08-18
2719,600385,山东金泰,-0.04,100.0,,-8.61,,-529.67,102.07,,08-18
2720,002635,安洁科技,0.32,14.29,,3.45,,23734.3,42.11,,08-18
2721,600507,方大特钢,0.96,81.13,,28.98,,130586.34,85.35,,08-18
2722,300124,汇川技术,0.3,11.11,,8.71,,49611.79,15.72,,08-18
2723,600129,太极集团,0.1,19.78,,1.76,,5430.74,56.29,,08-18
2724,600881,亚泰集团,0.02,-33.33,,0.53,,7953.65,12.25,,08-18
2725,000751,锌业股份,0.03,-45.45,,1.83,,4398.92,-45.44,,08-18
2726,600203,福日电子,0.06,35.44,,1.37,,2799.41,38.4,,08-18
2727,600222,太龙药业,0.0,20.0,,0.19,,276.31,20.16,,08-18
2728,002190,成飞集成,-0.15,-1928.05,,-1.2,,-5342.42,-1992.13,,08-18
2729,002222,福晶科技,0.19,25.0,,10.28,,8273.99,24.99,,08-18
2730,000531,穗恒运A,0.06,-65.98,,0.98,,3839.86,-65.95,,08-18
2731,603688,石英股份,0.17,36.55,,4.43,,5847.08,39.24,,08-18
2732,600410,华胜天成,0.01,-92.86,,0.24,,1153.1,-92.45,,08-18
2733,600438,通威股份,0.24,16.14,,6.71,,91935.44,16.14,,08-18
2734,600586,金晶科技,0.14,100.0,,4.69,,20195.04,94.5,,08-18
2735,600228,ST昌九,0.02,-133.33,,6.82,,371.41,-126.22,,08-18
2736,002832,比音勒芬,0.68,-13.92,,8.24,,12244.69,45.84,,08-18
2737,601058,赛轮金宇,0.12,1100.0,,5.21,,31818.63,1555.7,,08-18
2738,600283,钱江水利,0.17,88.89,,3.19,,5922.42,90.33,,08-18
2739,300338,开元股份,0.19,3.27,,3.05,,6535.64,18.6,,08-18
2740,002003,伟星股份,0.24,-14.29,,7.3,,18074.11,10.79,,08-18
2741,000576,广东甘化,-0.08,84.55,,-3.71,,-3703.54,84.48,,08-18
2742,002717,岭南股份,0.39,-18.75,,10.22,,38689.04,93.06,,08-18
2743,002088,鲁阳节能,0.43,138.89,,7.78,,14931.81,138.27,,08-18
2744,002821,凯莱英,0.69,25.13,,7.38,,15666.78,25.53,,08-18
2745,002521,齐峰新材,0.08,-57.89,,1.21,,4145.49,-55.05,,08-18
2746,002925,盈趣科技,0.87,-25.0,,12.91,,39728.83,-9.75,,08-18
2747,300707,威唐工业,0.4,-46.1,,10.35,,6214.43,43.74,,08-18
2748,002205,国统股份,-0.04,11.14,,-0.56,,-521.51,11.19,,08-18
2749,600277,亿利洁能,0.12,100.0,,2.22,,32349.33,101.06,,08-18
2750,002930,宏川智慧,0.22,-8.33,,3.26,,4740.68,8.27,,08-18
2751,601777,力帆股份,0.1,0.0,,1.69,,12459.8,3.01,,08-18
2752,600773,西藏城投,0.06,13.21,,1.51,,4887.06,27.0,,08-18
2753,002350,北京科锐,0.08,127.08,,2.88,,3783.05,173.12,10派0.6,08-18
2754,600076,康欣新材,0.26,18.18,,7.64,,26939.91,16.66,,08-18
2755,600826,兰生股份,0.04,-63.64,,0.46,,1504.66,-67.26,,08-18
2756,000802,北京文化,0.06,14.85,,0.92,,4423.54,14.43,,08-18
2757,300532,今天国际,0.12,-14.83,,4.45,,3387.7,56.05,,08-18
2758,000021,深科技,0.12,-44.11,,2.89,,17177.82,-44.13,,08-18
2759,603357,设计总院,0.76,55.1,,12.87,,24603.57,106.01,,08-18
2760,600535,天士力,0.61,-12.63,,10.14,,92500.12,22.32,,08-18
2761,603909,合诚股份,0.06,-78.46,,1.0,,630.96,-78.47,,08-18
2762,000166,申万宏源,0.09,-10.0,,3.14,,206556.54,0.76,,08-18
2763,000953,ST河化,-0.24,-394.85,,,,-7076.15,-394.94,,08-18
2764,603757,大元泵业,0.75,-34.21,,9.41,,8742.52,22.14,,08-17
2765,603113,金能科技,0.77,28.33,,12.75,,52251.56,43.57,,08-17
2766,002429,兆驰股份,0.05,-26.8,,2.91,,24002.99,-26.77,,08-17
2767,601016,节能风电,0.08,47.27,,4.97,,33785.57,47.11,,08-17
2768,600312,平高电气,-0.1,-137.04,,-1.49,,-13072.76,-137.33,,08-17
2769,000960,锡业股份,0.27,11.25,,4.04,,45230.72,26.16,,08-17
2770,603630,拉芳家化,0.37,5.71,,4.79,,8344.64,57.84,,08-17
2771,002643,万润股份,0.21,-12.5,,4.64,,19283.41,-9.75,,08-17
2772,300046,台基股份,0.22,16.42,,5.5,,4713.42,74.58,,08-17
2773,002450,康得新,0.43,21.02,,8.06,,151324.33,20.58,,08-17
2774,603322,超讯通信,0.03,-175.0,,0.55,,269.72,-186.79,,08-17
2775,300705,九典制药,0.12,-57.14,,4.15,,2791.56,13.54,,08-17
2776,000603,盛达矿业,0.17,30.77,,4.66,,11632.86,19.93,,08-17
2777,002423,中原特钢,-0.09,-54.17,,-2.94,,-4559.73,-54.2,,08-17
2778,002118,紫鑫药业,0.22,144.44,,6.48,,27682.59,150.88,,08-17
2779,300213,佳讯飞鸿,0.08,46.17,,2.57,,4987.16,51.28,,08-17
2780,600249,两面针,-0.02,-79.5,,-0.66,,-1212.28,-79.46,,08-17
2781,300553,集智股份,0.22,-18.52,,3.2,,1078.35,-17.06,,08-17
2782,300277,海联讯,-0.01,-73.82,,-0.35,,-168.11,-73.78,,08-17
2783,600306,商业城,-0.31,-138.23,,-44.52,,-5438.34,-138.23,,08-17
2784,603586,金麒麟,0.17,-69.09,,1.68,,3627.17,-64.19,,08-17
2785,603616,韩建河山,0.01,-113.48,,0.5,,386.15,-113.44,,08-17
2786,603711,香飘飘,-0.14,75.0,,-2.9,,-5458.6,78.92,,08-17
2787,600807,*ST天业,-0.74,-1025.0,,-44.25,,-63871.64,-1060.97,,08-17
2788,603738,泰晶科技,0.17,-34.62,,4.21,,2696.16,-10.18,,08-17
2789,002428,云南锗业,0.01,200.0,,0.51,,761.7,192.94,,08-17
2790,603889,新澳股份,0.3,-14.29,,5.19,,11784.52,5.29,,08-17
2791,300169,天晟新材,0.02,182.89,,0.59,,701.9,182.71,,08-17
2792,300541,先进数通,0.1,-33.33,,2.43,,1814.35,-0.05,,08-17
2793,600256,广汇能源,0.15,620.95,,6.53,,86719.28,690.48,,08-17
2794,002876,三利谱,0.35,-27.08,,3.18,,2836.57,-7.36,,08-17
2795,000959,首钢股份,0.27,50.11,,5.5,,142448.75,50.12,,08-17
2796,603663,三祥新材,0.32,77.78,,8.69,,4272.51,81.51,,08-17
2797,002546,新联电子,0.08,33.33,,2.28,,6511.74,31.52,,08-17
2798,601366,利群股份,0.33,17.86,,6.01,,28112.36,34.7,,08-17
2799,600835,上海机电,0.64,3.23,,6.34,,65358.34,3.63,,08-17
2800,002117,东港股份,0.36,32.46,,8.63,,13225.8,32.45,,08-17
2801,603260,合盛硅业,2.16,134.78,,23.74,,144590.71,161.08,,08-17
2802,000006,深振业A,0.31,66.63,,7.2,,41596.87,66.65,,08-17
2803,600622,光大嘉宝,0.28,-9.68,,5.71,,31898.87,17.63,,08-17
2804,600248,延长化建,0.1,3.87,,3.11,,6444.86,3.85,,08-17
2805,300569,天能重工,0.2,-41.18,,1.81,,3059.94,-39.62,,08-17
2806,600368,五洲交通,0.21,-22.77,,7.08,,24025.61,4.29,,08-17
2807,002315,焦点科技,0.14,0.0,,1.81,,3365.31,1.85,,08-17
2808,300055,万邦达,0.18,-23.77,,2.67,,15677.89,-23.78,,08-17
2809,000505,京粮控股,0.09,125.0,,2.73,,5991.9,247.84,,08-17
2810,002609,捷顺科技,0.06,-30.79,,1.7,,3878.68,-31.57,10派3,08-17
2811,603876,鼎胜新材,0.27,3.85,,3.89,,10340.33,9.18,,08-17
2812,002741,光华科技,0.24,79.08,,7.75,,8841.02,86.13,,08-17
2813,002776,柏堡龙,0.21,-32.26,,3.41,,7563.4,1.51,,08-17
2814,002811,亚泰国际,0.25,19.45,,3.41,,4521.21,20.02,,08-17
2815,002880,卫光生物,0.64,-31.91,,5.67,,6916.49,-8.73,,08-17
2816,600298,安琪酵母,0.61,19.39,,12.73,,50278.48,19.45,,08-17
2817,002561,徐家汇,0.3,7.14,,5.66,,12367.9,7.61,,08-17
2818,002897,意华股份,0.21,-66.13,,3.14,,3505.98,-29.8,,08-17
2819,002915,中欣氟材,0.14,-48.82,,3.47,,1604.63,-30.84,,08-17
2820,002776,柏堡龙,0.21,-32.26,,3.41,,7563.4,1.51,,08-17
2821,002811,亚泰国际,0.25,19.45,,3.41,,4521.21,20.02,,08-17
2822,002880,卫光生物,0.64,-31.91,,5.67,,6916.49,-8.73,,08-17
2823,600298,安琪酵母,0.61,19.39,,12.73,,50278.48,19.45,,08-17
2824,002561,徐家汇,0.3,7.14,,5.66,,12367.9,7.61,,08-17
2825,002897,意华股份,0.21,-66.13,,3.14,,3505.98,-29.8,,08-17
2826,002915,中欣氟材,0.14,-48.82,,3.47,,1604.63,-30.84,,08-17
2827,002609,捷顺科技,0.06,-30.79,,1.7,,3878.68,-31.57,10派3,08-17
2828,002020,京新药业,0.29,9.02,,5.55,,21307.11,25.34,,08-17
2829,300066,三川智慧,0.04,-6.09,,2.71,,4169.23,-6.22,,08-17
2830,002084,海鸥住工,0.08,-8.74,,2.46,,4023.24,1.36,,08-17
2831,600513,联环药业,0.14,16.67,,4.33,,3868.77,9.11,,08-17
2832,002747,埃斯顿,0.07,40.0,,3.59,,5631.11,40.37,,08-17
2833,300485,赛升药业,0.27,-38.64,,5.55,,13180.47,25.16,,08-17
2834,300178,腾邦国际,0.37,27.59,,8.15,,22696.48,39.73,,08-17
2835,603606,东方电缆,0.11,22.22,,3.5,,5626.65,100.25,,08-17
2836,600022,山东钢铁,0.15,127.45,,8.87,,167798.26,181.74,,08-17
2837,603668,天马科技,0.17,6.25,,5.86,,5122.61,10.22,,08-17
2838,002700,新疆浩源,0.08,-11.11,,3.26,,3180.12,-13.01,,08-17
2839,002105,信隆健康,0.01,-88.1,,0.72,,384.4,-87.61,,08-17
2840,603887,城地股份,0.34,-17.07,,6.34,,4933.84,21.46,,08-17
2841,300183,东软载波,0.18,-37.68,,3.18,,8716.58,-33.82,,08-17
2842,002805,丰元股份,0.14,-6.67,,2.29,,1323.6,-6.33,,08-17
2843,002873,新天药业,0.48,-11.59,,5.15,,3288.25,10.95,,08-17
2844,300590,移为通信,0.3,5.58,,6.26,,4870.98,10.18,,08-17
2845,002383,合众思壮,0.24,253.64,,4.78,,18023.66,258.4,,08-17
2846,603058,永吉股份,0.15,55.25,,7.18,,6320.61,56.07,,08-17
2847,002879,长缆科技,0.38,-42.42,,5.09,,7295.61,7.65,,08-17
2848,603458,勘设股份,1.39,-11.46,,8.53,,17294.91,18.35,,08-17
2849,000510,金路集团,0.12,102.86,,8.25,,7338.22,102.77,,08-17
2850,601877,正泰电器,0.83,38.33,,8.55,,178253.82,41.87,10派2,08-17
2851,600420,现代制药,0.37,14.95,,6.43,,41038.55,14.87,,08-17
2852,603200,上海洗霸,0.61,24.49,,6.13,,4557.21,59.71,,08-17
2853,601005,重庆钢铁,0.09,-139.13,,4.45,,76196.0,-176.31,,08-17
2854,002195,二三四五,0.14,2.64,,7.76,,61421.36,35.58,,08-17
2855,300242,佳云科技,0.08,-52.94,,2.12,,4907.54,-53.45,,08-17
2856,603605,珀莱雅,0.64,8.47,,8.52,,12892.54,44.88,,08-17
2857,600761,安徽合力,0.46,27.78,,7.25,,34121.7,52.44,,08-17
2858,300505,川金诺,0.29,5.76,,4.02,,2708.9,5.76,,08-17
2859,603269,海鸥股份,0.12,-36.84,,1.77,,1116.14,-17.73,,08-17
2860,600251,冠农股份,0.12,26.37,,4.86,,9739.74,26.4,,08-17
2861,300639,凯普生物,0.25,-49.3,,4.71,,4629.32,23.2,,08-17
2862,300398,飞凯材料,0.36,414.29,,7.82,,15572.14,542.43,,08-17
2863,600845,宝信软件,0.37,42.53,,5.94,,29550.03,44.5,,08-17
2864,603086,先达股份,1.1,28.59,,10.44,,12310.84,127.25,,08-17
2865,600238,*ST椰岛,-0.26,1200.0,1.43,-16.65,-0.4,-11651.47,1549.28,,08-17
2866,300560,中富通,0.18,-50.0,,5.7,,2829.45,11.61,,08-17
2867,002861,瀛通通讯,0.23,-47.46,,2.68,,2828.83,-36.97,,08-17
2868,603378,亚士创能,0.1,-60.0,,1.51,,1927.92,-46.87,,08-17
2869,600353,旭光股份,0.06,45.92,,2.85,,3110.75,46.0,,08-17
2870,300678,中科信息,0.07,-57.26,,2.36,,1255.79,2.53,,08-17
2871,002387,维信诺,0.02,-107.24,,0.15,,1612.51,-116.47,,08-17
2872,600868,梅雁吉祥,0.0,-93.77,,0.29,,676.61,-93.84,,08-17
2873,002419,天虹股份,0.4,-14.89,,7.9,,48548.38,29.52,,08-17
2874,002114,罗平锌电,-0.25,-1350.0,,-4.54,,-8002.31,-1126.46,,08-17
2875,000756,新华制药,0.26,13.04,,4.9,,12336.38,15.54,,08-17
2876,300499,高澜股份,0.15,36.36,,2.9,,1833.84,42.02,,08-17
2877,002815,崇达技术,0.34,-30.61,,10.77,,28046.71,38.15,,08-17
2878,300257,开山股份,0.06,67.2,,1.59,,5380.82,67.14,,08-17
2879,603105,芯能科技,0.13,62.5,,5.08,,5308.44,53.83,,08-16
2880,603809,豪能股份,0.55,-43.37,,5.46,,8248.83,5.7,,08-16
2881,600020,中原高速,0.19,-15.19,,4.25,,62651.27,-19.3,,08-16
2882,601952,苏垦农发,0.22,-31.25,,5.6,,29763.3,11.45,,08-16
2883,603105,芯能科技,0.13,62.5,,5.08,,5308.44,53.83,,08-16
2884,300472,新元科技,0.12,200.0,,1.45,,1467.44,264.11,,08-16
2885,000830,鲁西化工,1.13,241.82,,19.25,,172016.15,212.07,,08-16
2886,600766,园城黄金,0.0,-62.0,,1.53,,85.49,-59.91,,08-16
2887,300036,超图软件,0.09,51.72,,2.18,,3949.42,51.78,,08-16
2888,002092,中泰化学,0.58,-0.1,,7.14,,124298.44,-0.11,,08-16
2889,603227,雪峰科技,0.01,-225.0,,0.26,,302.12,-230.98,,08-16
2890,002911,佛燃股份,0.43,10.26,,9.73,,23890.12,22.64,,08-16
2891,002402,和而泰,0.15,25.0,,9.07,,12875.69,26.28,,08-16
2892,000708,大冶特钢,0.57,35.15,,6.22,,25563.38,35.02,,08-16
2893,300159,新研股份,0.13,111.73,,2.91,,18849.52,106.15,,08-16
2894,000001,平安银行,0.73,7.35,12.13,6.13,0.43,1337200.0,6.52,,08-16
2895,603356,华菱精工,0.24,-25.0,,6.37,,3132.95,-1.51,,08-16
2896,002917,金奥博,0.28,-22.31,,5.19,,3161.74,4.97,,08-16
2897,600423,*ST柳化,-0.06,-72.73,,-97.52,,-2532.68,-71.19,,08-16
2898,600456,宝钛股份,0.08,-164.97,,0.99,,3400.17,-165.01,,08-16
2899,603330,上海天洋,0.32,113.33,,3.1,,1901.99,126.23,,08-16
2900,002922,伊戈尔,0.13,-66.67,,2.06,,1774.32,-53.75,,08-16
2901,002279,久其软件,0.12,66.85,,3.62,,8441.43,68.36,,08-16
2902,002737,葵花药业,0.73,10.71,,9.3,,28279.38,47.62,,08-16
2903,603283,赛腾股份,0.33,17.86,,8.11,,5369.92,59.0,,08-16
2904,601015,陕西黑猫,0.08,-20.0,,1.93,,10498.06,13.31,,08-16
2905,300692,中环环保,0.14,-39.13,,3.25,,2300.93,22.56,,08-16
2906,002449,国星光电,0.36,12.66,,6.94,,22515.24,46.49,,08-16
2907,002481,双塔食品,0.05,55.23,,2.62,,6719.18,54.81,,08-16
2908,603298,杭叉集团,0.51,13.33,,8.65,,31555.92,12.19,,08-16
2909,600225,天津松江,-0.2,-141.84,,-12.24,,-18743.8,-141.88,,08-16
2910,002497,雅化集团,0.16,21.17,,5.85,,15329.11,21.16,,08-16
2911,600725,ST云维,0.01,605.88,,4.96,,1476.56,599.3,,08-16
2912,002642,荣之联,0.0,-112.07,,0.07,,276.74,-112.57,,08-16
2913,603156,养元饮品,1.77,-12.39,,13.46,,130815.04,30.78,,08-16
2914,300168,万达信息,0.07,101.89,,2.77,,7719.73,101.63,,08-16
2915,000767,漳泽电力,0.11,-158.25,,4.73,,34999.47,-158.28,,08-16
2916,300184,力源信息,0.33,14.32,,5.0,,21557.7,40.32,,08-16
2917,300233,金城医药,0.39,8.33,,3.88,,15208.79,21.61,,08-16
2918,300591,万里马,0.04,-7.35,,2.64,,1220.03,-7.36,,08-16
2919,600328,兰太实业,0.47,77.36,,9.05,,20593.53,77.11,,08-16
2920,603015,弘讯科技,0.12,9.09,,3.95,,4806.93,13.35,,08-16
2921,603059,倍加洁,0.62,-13.89,,6.91,,4521.51,4.32,,08-16
2922,300222,科大智能,0.16,6.67,,2.8,,11549.9,15.22,,08-16
2923,603348,文灿股份,0.33,-23.26,,4.23,,6008.19,-14.61,,08-16
2924,600333,长春燃气,-0.14,-800.0,,-4.04,,-8636.26,-766.43,,08-16
2925,002453,华软科技,0.02,300.0,,1.5,,1320.95,389.96,,08-16
2926,300517,海波重科,0.1,-16.67,,1.75,,1088.12,-14.84,,08-16
2927,603389,亚振家居,-0.08,-180.0,,-2.04,,-1787.61,-177.86,,08-16
2928,601600,中国铝业,0.05,-4.8,,1.87,,84833.7,12.91,,08-16
2929,002293,罗莱生活,0.3,28.53,,6.33,,21842.81,35.14,,08-16
2930,600379,宝光股份,0.09,-8.33,,4.22,,2126.5,-8.41,,08-16
2931,600050,中国联通,0.08,131.34,,1.89,,258318.64,231.84,,08-16
2932,603819,神力股份,0.16,-11.11,,2.64,,1987.82,-7.87,,08-16
2933,002410,广联达,0.13,3.15,,4.79,,14711.21,3.55,,08-16
2934,300264,佳创视讯,0.01,-118.63,,0.66,,360.56,-118.67,,08-16
2935,603589,口子窖,1.22,38.64,,13.64,,73331.5,39.45,,08-16
2936,000525,红太阳,0.66,8.86,,6.83,,38180.64,8.86,,08-16
2937,300328,宜安科技,0.05,4.86,,2.27,,2390.66,13.56,,08-16
2938,603679,华体科技,0.32,49.2,,6.0,,3189.45,100.57,,08-16
2939,300054,鼎龙股份,0.14,-12.5,,3.6,,13144.79,-15.37,,08-16
2940,300457,赢合科技,0.51,-45.74,,9.47,,17001.78,48.71,,08-16
2941,300150,世纪瑞尔,0.16,-553.26,,4.6,,9169.24,-581.59,,08-16
2942,603138,海量数据,0.22,1.38,,5.99,,2357.92,8.97,,08-16
2943,603920,世运电路,0.24,-17.24,,4.05,,9675.68,-2.19,,08-16
2944,603996,中新科技,0.09,80.46,,1.71,,2578.37,80.38,,08-16
2945,603659,璞泰来,0.59,11.32,,9.75,,25706.37,31.29,,08-16
2946,300365,恒华科技,0.18,-32.37,,4.56,,7248.88,52.3,,08-16
2947,600896,*ST海投,0.06,-130.0,,2.99,,5073.52,-128.65,,08-16
2948,600020,中原高速,0.19,-15.19,,4.25,,62651.27,-19.3,,08-16
2949,601952,苏垦农发,0.22,-31.25,,5.6,,29763.3,11.45,,08-16
2950,300064,豫金刚石,0.14,77.27,,2.41,,16736.52,77.38,,08-16
2951,603809,豪能股份,0.55,-43.37,,5.46,,8248.83,5.7,,08-16
2952,000830,鲁西化工,1.13,241.82,,19.25,,172016.15,212.07,,08-16
2953,600766,园城黄金,0.0,-62.0,,1.53,,85.49,-59.91,,08-16
2954,300036,超图软件,0.09,51.72,,2.18,,3949.42,51.78,,08-16
2955,603105,芯能科技,0.13,62.5,,5.08,,5308.44,53.83,,08-16
2956,300472,新元科技,0.12,200.0,,1.45,,1467.44,264.11,,08-16
2957,603227,雪峰科技,0.01,-225.0,,0.26,,302.12,-230.98,,08-16
2958,002911,佛燃股份,0.43,10.26,,9.73,,23890.12,22.64,,08-16
2959,002092,中泰化学,0.58,-0.1,,7.14,,124298.44,-0.11,,08-16
2960,002145,中核钛白,0.13,-9.49,,6.88,,21254.01,-9.57,,08-15
2961,300498,温氏股份,0.17,-51.36,,2.79,,91733.4,-49.32,,08-15
2962,300531,优博讯,0.19,90.0,,8.4,,5225.35,88.95,,08-15
2963,002579,中京电子,0.11,1000.0,,4.06,,4077.89,627.78,,08-15
2964,600867,通化东宝,0.26,8.33,,11.32,,53670.5,30.78,,08-15
2965,300450,先导智能,0.37,-15.36,,11.79,,32689.25,82.64,,08-15
2966,600988,赤峰黄金,0.04,-63.64,,2.25,,6225.51,-21.85,,08-15
2967,601199,江南水务,0.1,-37.5,,3.34,,9194.14,-39.87,,08-15
2968,000521,长虹美菱,0.05,-44.95,,1.0,,5068.42,-44.95,,08-15
2969,300357,我武生物,0.36,-26.66,,12.5,,10394.03,32.02,,08-15
2970,300471,厚普股份,-0.21,-224.03,,-4.66,,-7671.7,-224.0,,08-15
2971,603186,华正新材,0.24,-40.0,,4.96,,3123.21,-39.72,,08-15
2972,600183,生益科技,0.25,-32.43,,8.78,,53284.18,-1.25,,08-15
2973,603963,大理药业,0.01,-97.62,,0.19,,88.58,-97.16,,08-15
2974,300525,博思软件,-0.11,-260.5,,-2.96,,-1405.74,-388.95,,08-15
2975,600667,太极实业,0.1,25.0,,3.3,,20504.52,22.85,,08-15
2976,600329,中新药业,0.41,13.57,,6.79,,31349.19,12.97,,08-15
2977,300428,四通新材,0.13,-13.33,,5.34,,3757.22,4.0,,08-15
2978,002755,东方新星,0.04,91.3,,1.46,,762.77,224.06,,08-15
2979,000886,海南高速,0.08,-17.39,,2.8,,7467.91,-18.32,,08-15
2980,002631,德尔未来,0.13,-18.75,,5.16,,8170.83,-21.68,,08-15
2981,000582,北部湾港,0.24,0.84,,4.59,,33272.87,12.59,,08-15
2982,600781,辅仁药业,0.72,1163.16,,9.42,,45057.76,4351.2,,08-15
2983,002714,牧原股份,-0.04,-103.57,,-0.63,,-7865.57,-106.55,,08-15
2984,603225,新凤鸣,0.96,0.0,,11.67,,81159.42,54.2,,08-15
2985,300201,海伦哲,0.02,-24.36,,1.38,,2160.66,-23.69,,08-15
2986,600629,华建集团,0.34,83.46,,5.77,,14765.07,100.47,,08-15
2987,000931,中关村,0.06,-167.85,,2.76,,4453.93,-168.49,,08-15
2988,603737,三棵树,0.44,10.0,,5.18,,5905.66,46.27,,08-15
2989,300745,欣锐科技,0.48,33.33,,5.66,,4376.01,41.98,,08-15
2990,002448,中原内配,0.21,-6.42,,5.17,,12948.23,-1.87,,08-15
2991,600636,三爱富,0.54,128.5,,9.06,,23962.62,127.78,,08-15
2992,601636,旗滨集团,0.24,18.81,,8.95,,65536.51,22.33,,08-15
2993,002657,中科金财,0.2,-25.93,,2.65,,6749.13,-27.21,,08-15
2994,300732,设研院,0.81,-35.71,,6.63,,10526.96,54.75,,08-15
2995,603169,兰石重装,-0.05,-484.87,,-1.48,,-4815.43,-494.42,,08-15
2996,002485,希努尔,0.0,-106.48,,0.08,,162.16,-106.99,,08-15
2997,603303,得邦照明,0.27,-55.65,,4.6,,11133.92,-13.83,,08-15
2998,603328,依顿电子,0.26,4.0,,5.43,,25891.03,2.52,10派5.6,08-15
2999,000905,厦门港务,0.04,-70.83,,0.7,,1872.02,-70.68,,08-15
3000,300130,新国都,0.15,15.38,,2.94,,5927.62,90.55,10派2,08-15
3001,603169,兰石重装,-0.05,-484.87,,-1.48,,-4815.43,-494.42,,08-15
3002,002485,希努尔,0.0,-106.48,,0.08,,162.16,-106.99,,08-15
3003,603303,得邦照明,0.27,-55.65,,4.6,,11133.92,-13.83,,08-15
3004,603328,依顿电子,0.26,4.0,,5.43,,25891.03,2.52,10派5.6,08-15
3005,000905,厦门港务,0.04,-70.83,,0.7,,1872.02,-70.68,,08-15
3006,603708,家家悦,0.41,32.26,,7.71,,19369.15,35.63,,08-15
3007,600198,*ST大唐,-0.41,13.61,,,,-36592.88,13.64,,08-15
3008,002857,三晖电气,0.02,233.33,,0.56,,239.29,379.71,,08-15
3009,300312,邦讯技术,,,,0.09,,56.29,-104.0,,08-15
3010,002303,美盈森,0.11,20.83,,3.98,,17438.3,20.8,,08-15
3011,600810,神马股份,0.86,681.82,,13.95,,37933.95,655.6,,08-15
3012,002431,棕榈股份,0.07,16.67,,1.93,,10724.73,27.21,,08-15
3013,300495,美尚生态,0.24,30.7,,4.93,,14537.72,31.28,,08-15
3014,600673,东阳光科,0.16,85.71,,8.49,,38541.55,84.93,,08-15
