,code,name,area
1908,603269,海鸥股份,江苏
1909,300585,奥联电子,江苏
1910,002513,蓝丰生化,江苏
1911,600682,南京新百,江苏
1912,300305,裕兴股份,江苏
1913,300580,贝斯特,江苏
1914,603906,龙蟠科技,江苏
1915,300165,天瑞仪器,江苏
1916,603707,健友股份,江苏
1917,002722,金轮股份,江苏
1918,002685,华东重机,江苏
1919,002787,华源控股,江苏
1920,300416,苏试试验,江苏
1921,002367,康力电梯,江苏
1922,000816,*ST慧业,江苏
1923,601007,金陵饭店,江苏
1924,300447,全信股份,江苏
1925,300664,鹏鹞环保,江苏
1926,600970,中材国际,江苏
1927,002734,利民股份,江苏
1928,603066,音飞储存,江苏
1929,603660,苏州科达,江苏
1930,603488,展鹏科技,江苏
1931,300651,金陵体育,江苏
1932,601008,连云港,江苏
1933,600775,南京熊猫,江苏
1934,300190,维尔利,江苏
1935,300721,怡达股份,江苏
1936,300682,朗新科技,江苏
1937,600533,栖霞建设,江苏
1938,600973,宝胜股份,江苏
1939,000919,金陵药业,江苏
1940,600557,康缘药业,江苏
1941,601700,风范股份,江苏
1942,300655,晶瑞股份,江苏
1943,603286,日盈电子,江苏
1944,002221,东华能源,江苏
1945,002866,传艺科技,江苏
1946,000425,徐工机械,江苏
1947,603912,佳力图,江苏
1948,002323,*ST百特,江苏
1949,300584,海辰药业,江苏
1950,002877,智能自控,江苏
1951,600736,苏州高新,江苏
1952,603985,恒润股份,江苏
1953,002409,雅克科技,江苏
1954,300555,路通视信,江苏
1955,603699,纽威股份,江苏
1956,002080,中材科技,江苏
1957,603117,万林股份,江苏
1958,603929,亚翔集成,江苏
1959,002445,中南文化,江苏
1960,000035,中国天楹,江苏
1961,300356,光一科技,江苏
1962,300331,苏大维格,江苏
1963,002089,新 海 宜,江苏
1964,002395,双象股份,江苏
1965,600501,航天晨光,江苏
1966,300500,启迪设计,江苏
1967,002309,中利集团,江苏
1968,002708,光洋股份,江苏
1969,601928,凤凰传媒,江苏
1970,300575,中旗股份,江苏
1971,300261,雅本化学,江苏
1972,300284,苏交科,江苏
1973,000738,航发控制,江苏
1974,300680,隆盛科技,江苏
1975,603090,宏盛股份,江苏
1976,002015,霞客环保,江苏
1977,603042,华脉科技,江苏
1978,002623,亚玛顿,江苏
1979,603518,维格娜丝,江苏
1980,300390,天华超净,江苏
1981,002417,深南股份,江苏
1982,000418,小天鹅Ａ,江苏
1983,300346,南大光电,江苏
1984,002104,恒宝股份,江苏
1985,600083,博信股份,江苏
1986,600078,澄星股份,江苏
1987,000727,华东科技,江苏
1988,300211,亿通科技,江苏
1989,002182,云海金属,江苏
1990,600282,南钢股份,江苏
1991,603133,碳元科技,江苏
1992,002413,雷科防务,江苏
1993,603928,兴业股份,江苏
1994,002519,银河电子,江苏
1995,002160,常铝股份,江苏
1996,601199,江南水务,江苏
1997,002074,国轩高科,江苏
1998,600280,中央商场,江苏
1999,600400,红豆股份,江苏
2000,300528,幸福蓝海,江苏
2001,601100,恒立液压,江苏
2002,600746,江苏索普,江苏
2003,002075,沙钢股份,江苏
2004,002546,新联电子,江苏
2005,300382,斯莱克,江苏
2006,300717,华信新材,江苏
2007,601500,通用股份,江苏
2008,000829,天音控股,江西
2009,600750,江中药业,江西
2010,002748,世龙实业,江西
2011,300066,三川智慧,江西
2012,600228,ST昌九,江西
2013,000404,长虹华意,江西
2014,600362,江西铜业,江西
2015,002036,联创电子,江西
2016,300636,同和药业,江西
2017,300453,三鑫医疗,江西
2018,000990,诚志股份,江西
2019,600561,江西长运,江西
2020,002068,黑猫股份,江西
2021,600461,洪城水业,江西
2022,600373,中文传媒,江西
2023,000650,仁和药业,江西
2024,002591,恒大高新,江西
2025,603977,国泰集团,江西
2026,300095,华伍股份,江西
2027,002176,江特电机,江西
2028,600071,凤凰光学,江西
2029,603773,沃格光电,江西
2030,300722,新余国科,江西
2031,600397,*ST安煤,江西
2032,600507,方大特钢,江西
2033,600053,九鼎投资,江西
2034,300294,博雅生物,江西
2035,600782,新钢股份,江西
2036,002695,煌上煌,江西
2037,600269,赣粤高速,江西
2038,002157,正邦科技,江西
2039,600363,联创光电,江西
2040,600590,泰豪科技,江西
2041,000789,万年青,江西
2042,000550,江铃汽车,江西
2043,002378,章源钨业,江西
2044,300497,富祥股份,江西
2045,300748,N金力,江西
2046,000899,赣能股份,江西
2047,600316,洪都航空,江西
2048,002460,赣锋锂业,江西
2049,600997,开滦股份,河北
2050,002146,荣盛发展,河北
2051,600149,ST坊展,河北
2052,600409,三友化工,河北
2053,603938,三孚股份,河北
2054,002342,巨力索具,河北
2055,000958,东方能源,河北
2056,002691,冀凯股份,河北
2057,002442,龙星化工,河北
2058,002282,博深工具,河北
2059,002049,紫光国微,河北
2060,600803,新奥股份,河北
2061,600135,乐凯胶片,河北
2062,000401,冀东水泥,河北
2063,300446,乐凯新材,河北
2064,600482,中国动力,河北
2065,000778,新兴铸管,河北
2066,300081,恒信东方,河北
2067,002494,华斯股份,河北
2068,600965,福成股份,河北
2069,000158,常山北明,河北
2070,000600,建投能源,河北
2071,300428,四通新材,河北
2072,000413,东旭光电,河北
2073,000687,华讯方舟,河北
2074,300107,建新股份,河北
2075,600722,金牛化工,河北
2076,601326,秦港股份,河北
2077,600550,保变电气,河北
2078,002603,以岭药业,河北
2079,000937,冀中能源,河北
2080,601633,长城汽车,河北
2081,603156,养元饮品,河北
2082,600480,凌云股份,河北
2083,300255,常山药业,河北
2084,300137,先河环保,河北
2085,000856,冀东装备,河北
2086,000923,河北宣工,河北
2087,603385,惠达卫浴,河北
2088,603050,科林电气,河北
2089,600812,华北制药,河北
2090,000889,茂业通信,河北
2091,601258,庞大集团,河北
2092,300368,汇金股份,河北
2093,601000,唐山港,河北
2094,600340,华夏幸福,河北
2095,002108,沧州明珠,河北
2096,600559,老白干酒,河北
2097,600230,沧州大化,河北
2098,300138,晨光生物,河北
2099,300371,汇中股份,河北
2100,600155,华创阳安,河北
2101,300491,通合科技,河北
2102,000709,河钢股份,河北
2103,002459,天业通联,河北
2104,000848,承德露露,河北
2105,300480,光力科技,河南
2106,603566,普莱柯,河南
2107,002448,中原内配,河南
2108,002936,郑州银行,河南
2109,600020,中原高速,河南
2110,002132,恒星科技,河南
2111,600810,神马股份,河南
2112,000400,许继电气,河南
2113,300248,新开普,河南
2114,002225,濮耐股份,河南
2115,300263,隆华科技,河南
2116,002179,中航光电,河南
2117,002857,三晖电气,河南
2118,000544,中原环保,河南
2119,002216,三全食品,河南
2120,600569,安阳钢铁,河南
2121,002477,雏鹰农牧,河南
2122,002406,远东传动,河南
2123,002087,新野纺织,河南
2124,600469,风神股份,河南
2125,001896,豫能控股,河南
2126,000676,智度股份,河南
2127,600222,太龙药业,河南
2128,002535,林州重机,河南
2129,300064,豫金刚石,河南
2130,002358,森源电气,河南
2131,002423,中原特钢,河南
2132,000895,双汇发展,河南
2133,000933,神火股份,河南
2134,300109,新开源,河南
2135,603658,安图生物,河南
2136,601038,一拖股份,河南
2137,002189,利达光电,河南
2138,002046,轴研科技,河南
2139,002321,华英农业,河南
2140,300080,易成新能,河南
2141,600753,东方银星,河南
2142,000612,焦作万方,河南
2143,300007,汉威科技,河南
2144,600172,黄河旋风,河南
2145,600531,豫光金铅,河南
2146,300732,设研院,河南
2147,002770,科迪乳业,河南
2148,600876,洛阳玻璃,河南
2149,600207,安彩高科,河南
2150,002560,通达股份,河南
2151,600312,平高电气,河南
2152,601666,平煤股份,河南
2153,600066,宇通客车,河南
2154,002536,西泵股份,河南
2155,002613,北玻股份,河南
2156,601375,中原证券,河南
2157,300437,清水源,河南
2158,603993,洛阳钼业,河南
2159,601717,郑煤机,河南
2160,002296,辉煌科技,河南
2161,600186,莲花健康,河南
2162,300701,森霸传感,河南
2163,300481,濮阳惠成,河南
2164,000719,中原传媒,河南
2165,600121,郑州煤电,河南
2166,000949,新乡化纤,河南
2167,000885,城发环境,河南
2168,603508,思维列控,河南
2169,600439,瑞贝卡,河南
2170,600403,大有能源,河南
2171,002601,龙蟒佰利,河南
2172,002007,华兰生物,河南
2173,002582,好想你,河南
2174,601608,中信重工,河南
2175,600595,中孚实业,河南
2176,300179,四方达,河南
2177,600285,羚锐制药,河南
2178,300259,新天科技,河南
2179,601677,明泰铝业,河南
2180,600069,银鸽投资,河南
2181,002714,牧原股份,河南
2182,002407,多氟多,河南
2183,600781,辅仁药业,河南
2184,300553,集智股份,浙江
2185,600776,东方通信,浙江
2186,002686,亿利达,浙江
2187,002164,宁波东力,浙江
2188,603116,红蜻蜓,浙江
2189,603889,新澳股份,浙江
2190,002188,*ST巴士,浙江
2191,300519,新光药业,浙江
2192,300113,顺网科技,浙江
2193,002937,兴瑞科技,浙江
2194,603300,华铁科技,浙江
2195,002326,永太科技,浙江
2196,300306,远方信息,浙江
2197,002515,金字火腿,浙江
2198,300604,长川科技,浙江
2199,601339,百隆东方,浙江
2200,002032,苏 泊 尔,浙江
2201,002389,南洋科技,浙江
2202,002767,先锋电子,浙江
2203,002915,中欣氟材,浙江
2204,002779,中坚科技,浙江
2205,002099,海翔药业,浙江
2206,002860,星帅尔,浙江
2207,600580,卧龙电气,浙江
2208,002617,露笑科技,浙江
2209,600537,亿晶光电,浙江
2210,300032,金龙机电,浙江
2211,600261,阳光照明,浙江
2212,002012,凯恩股份,浙江
2213,600290,华仪电气,浙江
2214,603337,杰克股份,浙江
2215,600023,浙能电力,浙江
2216,603225,新凤鸣,浙江
2217,601882,海天精工,浙江
2218,002011,盾安环境,浙江
2219,601789,宁波建工,浙江
2220,600330,天通股份,浙江
2221,600267,海正药业,浙江
2222,300181,佐力药业,浙江
2223,300111,向日葵,浙江
2224,002840,华统股份,浙江
2225,600671,天目药业,浙江
2226,000967,盈峰环境,浙江
2227,002532,新界泵业,浙江
2228,002602,世纪华通,浙江
2229,603388,元成股份,浙江
2230,603726,朗迪集团,浙江
2231,300441,鲍斯股份,浙江
2232,603665,康隆达,浙江
2233,002203,海亮股份,浙江
2234,002712,思美传媒,浙江
2235,603297,永新光学,浙江
2236,002280,联络互动,浙江
2237,002263,*ST东南,浙江
2238,603685,晨丰科技,浙江
2239,000963,华东医药,浙江
2240,600387,海越能源,浙江
2241,002562,兄弟科技,浙江
2242,600768,宁波富邦,浙江
2243,600512,腾达建设,浙江
2244,603617,君禾股份,浙江
2245,603239,浙江仙通,浙江
2246,600366,宁波韵升,浙江
2247,002322,理工环科,浙江
2248,300626,华瑞股份,浙江
2249,603105,芯能科技,浙江
2250,603677,奇精机械,浙江
2251,603703,盛洋科技,浙江
2252,300145,中金环境,浙江
2253,603277,银都股份,浙江
2254,002699,美盛文化,浙江
2255,603338,浙江鼎力,浙江
2256,600283,钱江水利,浙江
2257,300743,天地数码,浙江
2258,600152,维科技术,浙江
2259,002056,横店东磁,浙江
2260,603997,继峰股份,浙江
2261,300571,平治信息,浙江
2262,603606,东方电缆,浙江
2263,603657,春光科技,浙江
2264,300566,激智科技,浙江
2265,600130,波导股份,浙江
2266,600796,钱江生化,浙江
2267,603178,圣龙股份,浙江
2268,002021,中捷资源,浙江
2269,603806,福斯特,浙江
2270,601567,三星医疗,浙江
2271,002064,华峰氨纶,浙江
2272,300698,万马科技,浙江
2273,300163,先锋新材,浙江
2274,603045,福达合金,浙江
2275,603456,九洲药业,浙江
2276,002615,哈尔斯,浙江
2277,000909,数源科技,浙江
2278,300020,银江股份,浙江
2279,603088,宁波精达,浙江
2280,603165,荣晟环保,浙江
2281,002629,仁智股份,浙江
2282,002010,传化智联,浙江
2283,603661,恒林股份,浙江
2284,603996,中新科技,浙江
2285,603618,杭电股份,浙江
2286,300478,杭州高新,浙江
2287,002756,永兴特钢,浙江
2288,600724,宁波富达,浙江
2289,300069,金利华电,浙江
2290,603085,天成自控,浙江
2291,300587,天铁股份,浙江
2292,002473,*ST圣莱,浙江
2293,300100,双林股份,浙江
2294,600226,瀚叶股份,浙江
2295,603500,祥和实业,浙江
2296,601113,华鼎股份,浙江
2297,002793,东音股份,浙江
2298,002381,双箭股份,浙江
2299,603558,健盛集团,浙江
2300,000607,华媒控股,浙江
2301,601137,博威合金,浙江
2302,002266,浙富控股,浙江
2303,002103,广博股份,浙江
2304,002115,三维通信,浙江
2305,300411,金盾股份,浙江
2306,300133,华策影视,浙江
2307,002795,永和智控,浙江
2308,300266,兴源环境,浙江
2309,002488,金固股份,浙江
2310,002849,威星智能,浙江
2311,002418,康盛股份,浙江
2312,002427,*ST尤夫,浙江
2313,603583,N捷昌,浙江
2314,600352,浙江龙盛,浙江
2315,002120,韵达股份,浙江
2316,002859,洁美科技,浙江
2317,600798,宁波海运,浙江
2318,002479,富春环保,浙江
2319,300256,星星科技,浙江
2320,002244,滨江集团,浙江
2321,002112,三变科技,浙江
2322,300488,恒锋工具,浙江
2323,603877,太平鸟,浙江
2324,600926,杭州银行,浙江
2325,600987,航民股份,浙江
2326,603331,百达精工,浙江
2327,300649,杭州园林,浙江
2328,600683,京投发展,浙江
2329,603076,乐惠国际,浙江
2330,603316,诚邦股份,浙江
2331,300118,东方日升,浙江
2332,600704,物产中大,浙江
2333,601002,晋亿实业,浙江
2334,603789,星光农机,浙江
2335,600933,爱柯迪,浙江
2336,600273,嘉化能源,浙江
2337,002284,亚太股份,浙江
2338,300439,美康生物,浙江
2339,603557,起步股份,浙江
2340,300669,沪宁股份,浙江
2341,002370,亚太药业,浙江
2342,600232,金鹰股份,浙江
2343,300025,华星创业,浙江
2344,000705,浙江震元,浙江
2345,002124,天邦股份,浙江
2346,300666,江丰电子,浙江
2347,600120,浙江东方,浙江
2348,000411,英特集团,浙江
2349,601233,桐昆股份,浙江
2350,300307,慈星股份,浙江
2351,002634,棒杰股份,浙江
2352,002133,广宇集团,浙江
2353,000913,钱江摩托,浙江
2354,002493,荣盛石化,浙江
2355,300351,永贵电器,浙江
2356,300314,戴维医疗,浙江
2357,603607,京华激光,浙江
2358,300710,万隆光电,浙江
2359,002801,微光股份,浙江
2360,002632,道明光学,浙江
2361,603595,东尼电子,浙江
2362,600521,华海药业,浙江
2363,002119,康强电子,浙江
2364,002718,友邦吊顶,浙江
2365,300033,同花顺,浙江
2366,300611,美力科技,浙江
2367,600460,士兰微,浙江
2368,002508,老板电器,浙江
2369,300718,长盛轴承,浙江
2370,601018,宁波港,浙江
2371,002332,仙琚制药,浙江
2372,600176,中国巨石,浙江
2373,300426,唐德影视,浙江
2374,300270,中威电子,浙江
2375,603168,莎普爱思,浙江
2376,600763,通策医疗,浙江
2377,601689,拓普集团,浙江
2378,300539,横河模具,浙江
2379,300645,正元智慧,浙江
2380,600070,浙江富润,浙江
2381,002144,宏达高科,浙江
2382,603757,大元泵业,浙江
2383,002440,闰土股份,浙江
2384,600077,宋都股份,浙江
2385,002434,万里扬,浙江
2386,002375,亚厦股份,浙江
2387,603980,吉华集团,浙江
2388,300300,汉鼎宇佑,浙江
2389,600884,杉杉股份,浙江
2390,603320,迪贝电气,浙江
2391,603578,三星新材,浙江
2392,002624,完美世界,浙江
2393,603110,东方材料,浙江
2394,002641,永高股份,浙江
2395,002020,京新药业,浙江
2396,603506,南都物业,浙江
2397,002520,日发精机,浙江
2398,603001,奥康国际,浙江
2399,300283,温州宏丰,浙江
2400,002019,亿帆医药,浙江
2401,002574,明牌珠宝,浙江
2402,300144,宋城演艺,浙江
2403,000559,万向钱潮,浙江
2404,002273,水晶光电,浙江
2405,601116,三江购物,浙江
2406,603505,金石资源,浙江
2407,300435,中泰股份,浙江
2408,300357,我武生物,浙江
2409,600175,美都能源,浙江
2410,600051,宁波联合,浙江
2411,603208,江山欧派,浙江
2412,002404,嘉欣丝绸,浙江
2413,000517,荣安地产,浙江
2414,603556,海兴电力,浙江
2415,603305,旭升股份,浙江
2416,002931,锋龙股份,浙江
2417,603089,正裕工业,浙江
2418,002250,联化科技,浙江
2419,603816,顾家家居,浙江
2420,600790,轻纺城,浙江
2421,300702,天宇股份,浙江
2422,600571,信雅达,浙江
2423,600208,新湖中宝,浙江
2424,600797,浙大网新,浙江
2425,002050,三花智控,浙江
2426,603181,皇马科技,浙江
2427,000918,嘉凯城,浙江
2428,002372,伟星新材,浙江
2429,600814,杭州解百,浙江
2430,300244,迪安诊断,浙江
2431,600668,尖峰集团,浙江
2432,300459,金科文化,浙江
2433,603611,诺力股份,浙江
2434,603600,永艺股份,浙江
2435,002472,双环传动,浙江
2436,603238,诺邦股份,浙江
2437,600052,浙江广厦,浙江
2438,603321,梅轮电梯,浙江
2439,300558,贝达药业,浙江
2440,002131,利欧股份,浙江
2441,600477,杭萧钢构,浙江
2442,603081,大丰实业,浙江
2443,002444,巨星科技,浙江
2444,601108,财通证券,浙江
2445,603311,金海环境,浙江
2446,600526,菲达环保,浙江
2447,002489,浙江永强,浙江
2448,002569,步森股份,浙江
2449,002570,*ST因美,浙江
2450,000925,众合科技,浙江
2451,002648,卫星石化,浙江
2452,300234,开尔新材,浙江
2453,002048,宁波华翔,浙江
2454,603229,奥翔药业,浙江
2455,002637,赞宇科技,浙江
2456,600570,恒生电子,浙江
2457,600235,民丰特纸,浙江
2458,002343,慈文传媒,浙江
2459,603839,安正时尚,浙江
2460,002082,万邦德,浙江
2461,300451,创业软件,浙江
2462,002276,万马股份,浙江
2463,300076,GQY视讯,浙江
2464,603079,圣达生物,浙江
2465,002664,长鹰信质,浙江
2466,002586,围海股份,浙江
2467,002224,三 力 士,浙江
2468,002534,杭锅股份,浙江
2469,603811,诚意药业,浙江
2470,002403,爱仕达,浙江
2471,603733,仙鹤股份,浙江
2472,603298,杭叉集团,浙江
2473,002043,兔 宝 宝,浙江
2474,002725,跃岭股份,浙江
2475,300727,润禾材料,浙江
2476,600830,香溢融通,浙江
2477,603897,长城科技,浙江
2478,600857,宁波中百,浙江
2479,002236,大华股份,浙江
2480,603033,三维股份,浙江
2481,002647,仁东控股,浙江
2482,002415,海康威视,浙江
2483,603799,华友钴业,浙江
2484,600216,浙江医药,浙江
2485,300582,英飞特,浙江
2486,000906,浙商中拓,浙江
2487,603822,嘉澳环保,浙江
2488,600572,康恩贝,浙江
2489,002003,伟星股份,浙江
2490,002430,杭氧股份,浙江
2491,603901,永创智能,浙江
2492,600160,巨化股份,浙江
2493,002625,光启技术,浙江
2494,002142,宁波银行,浙江
2495,002364,中恒电气,浙江
2496,601878,浙商证券,浙江
2497,300729,乐歌股份,浙江
2498,603908,牧高笛,浙江
2499,002677,浙江美大,浙江
2500,600865,百大集团,浙江
2501,300673,佩蒂股份,浙江
2502,002443,金洲管道,浙江
2503,002552,*ST宝鼎,浙江
2504,603926,铁流股份,浙江
2505,603823,百合花,浙江
2506,600982,宁波热电,浙江
2507,002122,*ST天马,浙江
2508,603289,泰瑞机器,浙江
2509,300078,思创医惠,浙江
2510,300401,花园生物,浙江
2511,603103,横店影视,浙江
2512,000156,华数传媒,浙江
2513,300412,迦南科技,浙江
2514,603568,伟明环保,浙江
2515,603637,镇海股份,浙江
2516,300746,汉嘉设计,浙江
2517,002196,方正电机,浙江
2518,603667,五洲新春,浙江
2519,002758,华通医药,浙江
2520,002730,电光科技,浙江
2521,000739,普洛药业,浙江
2522,300257,开山股份,浙江
2523,603788,宁波高发,浙江
2524,603701,德宏股份,浙江
2525,002095,生 意 宝,浙江
2526,601177,杭齿前进,浙江
2527,603917,合力科技,浙江
2528,600113,浙江东日,浙江
2529,300461,田中精机,浙江
2530,603010,万盛股份,浙江
2531,002863,今飞凯达,浙江
2532,002703,浙江世宝,浙江
2533,600633,浙数文化,浙江
2534,300512,中亚股份,浙江
2535,002206,海 利 得,浙江
2536,603520,司太立,浙江
2537,300027,华谊兄弟,浙江
2538,603605,珀莱雅,浙江
2539,300250,初灵信息,浙江
2540,603602,纵横通信,浙江
2541,300360,炬华科技,浙江
2542,603258,电魂网络,浙江
2543,002344,海宁皮城,浙江
2544,002067,景兴纸业,浙江
2545,002563,森马服饰,浙江
2546,002062,宏润建设,浙江
2547,002619,艾格拉斯,浙江
2548,300329,海伦钢琴,浙江
2549,300703,创源文化,浙江
2550,603709,中源家居,浙江
2551,002468,申通快递,浙江
2552,603266,天龙股份,浙江
2553,601579,会稽山,浙江
2554,300068,南都电源,浙江
2555,002214,大立科技,浙江
2556,002687,乔治白,浙江
2557,600677,航天通信,浙江
2558,603055,台华新材,浙江
2559,300347,泰格医药,浙江
2560,002135,东南网架,浙江
2561,300637,扬帆新材,浙江
2562,600491,龙元建设,浙江
2563,300316,晶盛机电,浙江
2564,002173,创新医疗,浙江
2565,603040,新坐标,浙江
2566,603177,德创环保,浙江
2567,300652,雷迪克,浙江
2568,600576,祥源文化,浙江
2569,002897,意华股份,浙江
2570,002522,浙江众成,浙江
2571,603008,喜临门,浙江
2572,002126,银轮股份,浙江
2573,600699,均胜电子,浙江
2574,603015,弘讯科技,浙江
2575,002006,精功科技,浙江
2576,002896,中大力德,浙江
2577,300550,和仁科技,浙江
2578,300203,聚光科技,浙江
2579,600173,卧龙地产,浙江
2580,600059,古越龙山,浙江
2581,603218,日月股份,浙江
2582,002590,万安科技,浙江
2583,002633,申科股份,浙江
2584,603186,华正新材,浙江
2585,603260,合盛硅业,浙江
2586,603129,春风动力,浙江
2587,600114,东睦股份,浙江
2588,600177,雅戈尔,浙江
2589,300643,万通智控,浙江
2590,603303,得邦照明,浙江
2591,601877,正泰电器,浙江
2592,603767,中马传动,浙江
2593,002199,东晶电子,浙江
2594,002247,帝龙文化,浙江
2595,002034,旺能环境,浙江
2596,603711,香飘飘,浙江
2597,002001,新 和 成,浙江
2598,300695,兆丰股份,浙江
2599,002085,万丰奥威,浙江
2600,002318,久立特材,浙江
2601,002061,浙江交科,浙江
2602,600126,杭钢股份,浙江
2603,603538,美诺华,浙江
2604,002154,报 喜 鸟,浙江
2605,600596,新安股份,浙江
2606,600415,小商品城,浙江
2607,603896,寿仙谷,浙江
2608,603222,济民制药,浙江
2609,000558,莱茵体育,浙江
2610,300548,博创科技,浙江
2611,603301,振德医疗,浙江
2612,300349,金卡智能,浙江
2613,002320,海峡股份,海南
2614,600555,海航创新,海南
2615,601118,海南橡胶,海南
2616,000793,华闻传媒,海南
2617,000505,京粮控股,海南
2618,000657,中钨高新,海南
2619,000503,国新健康,海南
2620,300630,普利制药,海南
2621,000613,大东海A,海南
2622,600759,洲际油气,海南
2623,300086,康芝药业,海南
2624,600896,*ST海投,海南
2625,600221,海航控股,海南
2626,600238,*ST椰岛,海南
2627,000571,新大洲Ａ,海南
2628,000566,海南海药,海南
2629,002865,钧达股份,海南
2630,600515,海航基础,海南
2631,000886,海南高速,海南
2632,000572,海马汽车,海南
2633,601969,海南矿业,海南
2634,600209,*ST罗顿,海南
2635,002596,海南瑞泽,海南
2636,600259,广晟有色,海南
2637,603069,海汽集团,海南
2638,000567,海德股份,海南
2639,000585,*ST东电,海南
2640,300189,神农基因,海南
2641,000955,欣龙控股,海南
2642,000735,罗 牛 山,海南
2643,002693,双成药业,海南
2644,002285,世联行,深圳
2645,300047,天源迪科,深圳
2646,000021,深科技,深圳
2647,300232,洲明科技,深圳
2648,000096,广聚能源,深圳
2649,002830,名雕股份,深圳
2650,300545,联得装备,深圳
2651,002314,南山控股,深圳
2652,600380,健康元,深圳
2653,000068,华控赛格,深圳
2654,600892,大晟文化,深圳
2655,002885,京泉华,深圳
2656,002797,第一创业,深圳
2657,300241,瑞丰光电,深圳
2658,000023,深天地Ａ,深圳
2659,300739,明阳电路,深圳
2660,002869,金溢科技,深圳
2661,000043,中航善达,深圳
2662,002052,同洲电子,深圳
2663,002055,得润电子,深圳
2664,000999,华润三九,深圳
2665,300301,长方集团,深圳
2666,300565,科信技术,深圳
2667,300197,铁汉生态,深圳
2668,300131,英唐智控,深圳
2669,300193,佳士科技,深圳
2670,300333,兆日科技,深圳
2671,300615,欣天科技,深圳
2672,601139,深圳燃气,深圳
2673,002724,海洋王,深圳
2674,002106,莱宝高科,深圳
2675,002121,科陆电子,深圳
2676,000039,中集集团,深圳
2677,002654,万润科技,深圳
2678,300052,中青宝,深圳
2679,300044,赛为智能,深圳
2680,300689,澄天伟业,深圳
2681,000089,深圳机场,深圳
2682,300556,丝路视觉,深圳
2683,300538,同益股份,深圳
2684,000063,中兴通讯,深圳
2685,002916,深南电路,深圳
2686,300042,朗科科技,深圳
2687,300457,赢合科技,深圳
2688,300713,英可瑞,深圳
2689,300676,华大基因,深圳
2690,300533,冰川网络,深圳
2691,603978,深圳新星,深圳
2692,002735,王子新材,深圳
2693,002609,捷顺科技,深圳
2694,002289,宇顺电子,深圳
2695,002587,奥拓电子,深圳
2696,000049,德赛电池,深圳
2697,000004,国农科技,深圳
2698,603228,景旺电子,深圳
2699,300348,长亮科技,深圳
2700,000060,中金岭南,深圳
2701,002889,东方嘉盛,深圳
2702,300136,信维通信,深圳
2703,300634,彩讯股份,深圳
2704,002789,建艺集团,深圳
2705,002548,金新农,深圳
2706,002482,广田集团,深圳
2707,300112,万讯自控,深圳
2708,603063,禾望电气,深圳
2709,300745,欣锐科技,深圳
2710,601333,广深铁路,深圳
2711,300227,光韵达,深圳
2712,002402,和而泰,深圳
2713,300115,长盈精密,深圳
2714,002399,海普瑞,深圳
2715,000034,神州数码,深圳
2716,000029,深深房Ａ,深圳
2717,300621,维业股份,深圳
2718,000019,深深宝Ａ,深圳
2719,300154,瑞凌股份,深圳
2720,000066,中国长城,深圳
2721,300622,博士眼镜,深圳
2722,002123,梦网集团,深圳
2723,000090,天健集团,深圳
2724,002763,汇洁股份,深圳
2725,002238,天威视讯,深圳
2726,002191,劲嘉股份,深圳
2727,002325,洪涛股份,深圳
2728,002369,卓翼科技,深圳
2729,300012,华测检测,深圳
2730,002301,齐心集团,深圳
2731,300647,超频三,深圳
2732,000016,深康佳Ａ,深圳
2733,002139,拓邦股份,深圳
2734,002210,飞马国际,深圳
2735,300568,星源材质,深圳
2736,002170,芭田股份,深圳
2737,002303,美盈森,深圳
2738,000078,海王生物,深圳
2739,000012,南 玻Ａ,深圳
2740,000056,皇庭国际,深圳
2741,002256,兆新股份,深圳
2742,002882,金龙羽,深圳
2743,002822,中装建设,深圳
2744,002327,富安娜,深圳
2745,002218,拓日新能,深圳
2746,000042,中洲控股,深圳
2747,000011,深物业A,深圳
2748,600383,金地集团,深圳
2749,001979,招商蛇口,深圳
2750,000070,特发信息,深圳
2751,300134,大富科技,深圳
2752,002183,怡 亚 通,深圳
2753,300178,腾邦国际,深圳
2754,300037,新宙邦,深圳
2755,002429,兆驰股份,深圳
2756,300264,佳创视讯,深圳
2757,002313,日海智能,深圳
2758,300317,珈伟股份,深圳
2759,300546,雄帝科技,深圳
2760,600999,招商证券,深圳
2761,002620,瑞和股份,深圳
2762,000038,深大通,深圳
2763,002137,麦达数字,深圳
2764,002867,周大生,深圳
2765,000022,深赤湾Ａ,深圳
2766,300130,新国都,深圳
2767,300518,盛讯达,深圳
2768,000007,全新好,深圳
2769,002618,丹邦科技,深圳
2770,002475,立讯精密,深圳
2771,000037,深南电A,深圳
2772,002518,科士达,深圳
2773,002740,爱迪尔,深圳
2774,002356,赫美集团,深圳
2775,002551,尚荣医疗,深圳
2776,603808,歌力思,深圳
2777,300350,华鹏飞,深圳
2778,002334,英威腾,深圳
2779,002161,远 望 谷,深圳
2780,300199,翰宇药业,深圳
2781,300693,盛弘股份,深圳
2782,000005,世纪星源,深圳
2783,300269,联建光电,深圳
2784,600030,中信证券,深圳
2785,300085,银之杰,深圳
2786,300167,迪威迅,深圳
2787,000009,中国宝安,深圳
2788,002316,亚联发展,深圳
2789,300576,容大感光,深圳
2790,002660,茂硕电源,深圳
2791,000055,方大集团,深圳
2792,000027,深圳能源,深圳
2793,300468,四方精创,深圳
2794,601318,中国平安,深圳
2795,002336,人人乐,深圳
